image_path,mask_path,true_class,predicted_class,correct,lung_attention_fraction,lung_area_fraction,lung_attention_enrichment
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Viral Pneumonia/images/Viral Pneumonia-468.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Viral Pneumonia/masks/Viral Pneumonia-468.png,Viral Pneumonia,Viral Pneumonia,True,0.15387339626022067,0.31744384765625,0.48472634576570955
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Viral Pneumonia/images/Viral Pneumonia-798.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Viral Pneumonia/masks/Viral Pneumonia-798.png,Viral Pneumonia,Viral Pneumonia,True,0.11555763103698939,0.24835205078125,0.46529767188745
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/images/Normal-892.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/masks/Normal-892.png,Normal,Viral Pneumonia,False,0.11554361117174813,0.34112548828125,0.33871292278366816
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/images/Normal-3707.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/masks/Normal-3707.png,Normal,Normal,True,0.15514103727097378,0.290283203125,0.5344471729704866
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/images/Normal-1588.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/masks/Normal-1588.png,Normal,Normal,True,0.2739982601182721,0.446044921875,0.6142840029799904
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/images/Normal-5553.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/masks/Normal-5553.png,Normal,Normal,True,0.11051551797010006,0.37103271484375,0.2978592279029642
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/COVID/images/COVID-3005.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/COVID/masks/COVID-3005.png,COVID,Normal,False,0.17159820170007214,0.40618896484375,0.4224590438247907
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/images/Lung_Opacity-5468.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/masks/Lung_Opacity-5468.png,Lung_Opacity,Lung_Opacity,True,0.013265356317709602,0.35675048828125,0.037183849086288134
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/COVID/images/COVID-3329.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/COVID/masks/COVID-3329.png,COVID,COVID,True,0.3780677492061045,0.31158447265625,1.213371597060297
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/images/Normal-3505.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/masks/Normal-3505.png,Normal,Normal,True,0.08608259959298756,0.37957763671875,0.22678522459101272
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/images/Normal-525.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/masks/Normal-525.png,Normal,Normal,True,0.18859172814262415,0.2474365234375,0.7621822579893325
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/images/Lung_Opacity-31.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/masks/Lung_Opacity-31.png,Lung_Opacity,Lung_Opacity,True,0.008082582930625255,0.2852783203125,0.028332271873205857
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/images/Normal-3455.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/masks/Normal-3455.png,Normal,Normal,True,0.2831811868363391,0.3603515625,0.7858469791881063
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/images/Normal-9604.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/masks/Normal-9604.png,Normal,COVID,False,0.3811975041744302,0.36944580078125,1.0318090051864968
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/images/Normal-3273.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/masks/Normal-3273.png,Normal,Normal,True,0.144594683352082,0.360107421875,0.4015320833966969
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/images/Lung_Opacity-506.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/masks/Lung_Opacity-506.png,Lung_Opacity,Normal,False,0.14458284565254031,0.3323974609375,0.43496976554741473
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/images/Lung_Opacity-490.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/masks/Lung_Opacity-490.png,Lung_Opacity,COVID,False,0.3618089879440191,0.33660888671875,1.0748646343562664
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/images/Normal-6876.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/masks/Normal-6876.png,Normal,Normal,True,0.3113093623671329,0.43292236328125,0.7190881986498104
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/images/Normal-7183.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/masks/Normal-7183.png,Normal,Normal,True,0.21141482273072962,0.32635498046875,0.6478063317038104
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/images/Lung_Opacity-2550.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/masks/Lung_Opacity-2550.png,Lung_Opacity,COVID,False,0.33647212147668865,0.339111328125,0.9922172855064915
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/COVID/images/COVID-222.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/COVID/masks/COVID-222.png,COVID,Lung_Opacity,False,0.07475911416463721,0.3480224609375,0.21481117616159523
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/images/Normal-8680.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/masks/Normal-8680.png,Normal,Normal,True,0.28556820595945237,0.40411376953125,0.7066529959884712
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/images/Lung_Opacity-718.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/masks/Lung_Opacity-718.png,Lung_Opacity,Lung_Opacity,True,0.01743339785706964,0.388916015625,0.04482561056029959
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/images/Normal-5375.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/masks/Normal-5375.png,Normal,Normal,True,0.2086029194247694,0.3714599609375,0.561575785714003
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/images/Lung_Opacity-2219.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/masks/Lung_Opacity-2219.png,Lung_Opacity,Lung_Opacity,True,0.06842597223155655,0.34552001953125,0.19803764865603649
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/images/Normal-6394.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/masks/Normal-6394.png,Normal,Viral Pneumonia,False,0.18614580722341167,0.39898681640625,0.4665462606009449
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/images/Lung_Opacity-3147.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/masks/Lung_Opacity-3147.png,Lung_Opacity,Lung_Opacity,True,0.0073378325925667395,0.25091552734375,0.029244234783900137
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/images/Lung_Opacity-647.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/masks/Lung_Opacity-647.png,Lung_Opacity,Lung_Opacity,True,0.003541300161878005,0.33245849609375,0.01065185640760221
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/images/Normal-2893.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/masks/Normal-2893.png,Normal,COVID,False,0.3574607729775392,0.3980712890625,0.8979818007457838
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/images/Normal-5030.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/masks/Normal-5030.png,Normal,Normal,True,0.1243013402829696,0.3138427734375,0.39606245803115014
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/images/Normal-9.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/masks/Normal-9.png,Normal,Normal,True,0.2751609942382921,0.34295654296875,0.8023202935754009
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/images/Lung_Opacity-3929.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/masks/Lung_Opacity-3929.png,Lung_Opacity,Lung_Opacity,True,0.08161841418743608,0.36419677734375,0.22410526194854244
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/COVID/images/COVID-1561.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/COVID/masks/COVID-1561.png,COVID,Lung_Opacity,False,0.038168682966485665,0.2503662109375,0.15245141436443227
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/images/Lung_Opacity-2183.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/masks/Lung_Opacity-2183.png,Lung_Opacity,Normal,False,0.2570774302835684,0.38580322265625,0.6663433978430603
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Viral Pneumonia/images/Viral Pneumonia-229.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Viral Pneumonia/masks/Viral Pneumonia-229.png,Viral Pneumonia,Viral Pneumonia,True,0.07544170415127734,0.26165771484375,0.28832210889072263
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/COVID/images/COVID-1172.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/COVID/masks/COVID-1172.png,COVID,COVID,True,0.3054318282839814,0.30963134765625,0.986437034221319
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/images/Normal-6443.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/masks/Normal-6443.png,Normal,Lung_Opacity,False,0.08612696944996132,0.38104248046875,0.22602983621146344
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/images/Lung_Opacity-1176.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/masks/Lung_Opacity-1176.png,Lung_Opacity,Lung_Opacity,True,0.0753398123982194,0.30645751953125,0.2458409652125924
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/images/Normal-8065.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/masks/Normal-8065.png,Normal,Normal,True,0.1264313108658352,0.259521484375,0.4871708836373104
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/images/Lung_Opacity-90.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/masks/Lung_Opacity-90.png,Lung_Opacity,Lung_Opacity,True,0.0650351032740117,0.385986328125,0.16849069134114605
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/COVID/images/COVID-3316.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/COVID/masks/COVID-3316.png,COVID,Normal,False,0.23026335776898796,0.36834716796875,0.6251259078189062
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/images/Lung_Opacity-4202.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/masks/Lung_Opacity-4202.png,Lung_Opacity,Normal,False,0.29577803584418294,0.3173828125,0.9319283344752103
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/images/Normal-4254.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/masks/Normal-4254.png,Normal,Normal,True,0.27466724098642326,0.3521728515625,0.7799216770054694
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/images/Lung_Opacity-5598.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/masks/Lung_Opacity-5598.png,Lung_Opacity,Normal,False,0.135161420410913,0.39776611328125,0.3398012447464169
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Viral Pneumonia/images/Viral Pneumonia-351.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Viral Pneumonia/masks/Viral Pneumonia-351.png,Viral Pneumonia,Viral Pneumonia,True,0.1124150839219943,0.22882080078125,0.4912800039951866
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/images/Lung_Opacity-4711.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/masks/Lung_Opacity-4711.png,Lung_Opacity,Normal,False,0.24883699738610246,0.276611328125,0.8995907690145416
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/images/Normal-8323.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/masks/Normal-8323.png,Normal,Normal,True,0.19789844268625348,0.31719970703125,0.6238922618763858
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/COVID/images/COVID-3490.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/COVID/masks/COVID-3490.png,COVID,Lung_Opacity,False,0.07520964064487709,0.39501953125,0.19039473923449726
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/images/Normal-8907.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/masks/Normal-8907.png,Normal,Normal,True,0.14798539520396894,0.34246826171875,0.4321141890967434
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/COVID/images/COVID-2542.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/COVID/masks/COVID-2542.png,COVID,COVID,True,0.30476700990485445,0.33538818359375,0.9086993066935642
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/images/Normal-3841.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/masks/Normal-3841.png,Normal,Normal,True,0.3460411150414132,0.3817138671875,0.9065458312821417
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/images/Normal-9076.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/masks/Normal-9076.png,Normal,Normal,True,0.170565287613195,0.384765625,0.4432965850657657
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/images/Normal-2289.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/masks/Normal-2289.png,Normal,Normal,True,0.25225246250557704,0.33966064453125,0.7426602597828166
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/images/Lung_Opacity-1441.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/masks/Lung_Opacity-1441.png,Lung_Opacity,Lung_Opacity,True,0.041546373222902694,0.29144287109375,0.14255408981864665
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/images/Normal-3345.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/masks/Normal-3345.png,Normal,Normal,True,0.19191286581997935,0.32000732421875,0.599713979323773
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/COVID/images/COVID-2521.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/COVID/masks/COVID-2521.png,COVID,COVID,True,0.3999477740189425,0.35687255859375,1.1207019547676336
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/images/Normal-8442.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/masks/Normal-8442.png,Normal,Normal,True,0.2668126853142333,0.36700439453125,0.7270013364690501
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/images/Normal-10130.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/masks/Normal-10130.png,Normal,Normal,True,0.28571726242809936,0.33538818359375,0.8519002052087316
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/images/Lung_Opacity-1690.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/masks/Lung_Opacity-1690.png,Lung_Opacity,Lung_Opacity,True,0.02645226600249698,0.2840576171875,0.09312288916736366
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Viral Pneumonia/images/Viral Pneumonia-68.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Viral Pneumonia/masks/Viral Pneumonia-68.png,Viral Pneumonia,Viral Pneumonia,True,0.2274101710592468,0.3115234375,0.72999377794567
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/images/Normal-4019.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/masks/Normal-4019.png,Normal,Normal,True,0.25702580497796684,0.3028564453125,0.8486720654492158
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/images/Normal-3542.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/masks/Normal-3542.png,Normal,Normal,True,0.13863900223526354,0.2100830078125,0.659924872929273
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/images/Lung_Opacity-670.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/masks/Lung_Opacity-670.png,Lung_Opacity,Normal,False,0.39090389250442503,0.363525390625,1.0753138641357454
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/COVID/images/COVID-3032.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/COVID/masks/COVID-3032.png,COVID,COVID,True,0.3423622491176237,0.408935546875,0.8372034462004696
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/images/Normal-1824.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/masks/Normal-1824.png,Normal,Normal,True,0.21307354227294314,0.310302734375,0.6866634375688239
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/images/Lung_Opacity-763.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/masks/Lung_Opacity-763.png,Lung_Opacity,Lung_Opacity,True,0.03582762784669854,0.3592529296875,0.0997281438396719
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/images/Lung_Opacity-4583.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/masks/Lung_Opacity-4583.png,Lung_Opacity,Lung_Opacity,True,0.039247928008136874,0.31451416015625,0.12478906510485437
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Viral Pneumonia/images/Viral Pneumonia-551.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Viral Pneumonia/masks/Viral Pneumonia-551.png,Viral Pneumonia,Viral Pneumonia,True,0.08952656226871664,0.23699951171875,0.37774998614747707
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/images/Normal-3223.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/masks/Normal-3223.png,Normal,Normal,True,0.23897530527624203,0.3797607421875,0.6292785923571118
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/COVID/images/COVID-2250.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/COVID/masks/COVID-2250.png,COVID,COVID,True,0.2768537387664203,0.40673828125,0.6806680155985939
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/images/Lung_Opacity-586.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/masks/Lung_Opacity-586.png,Lung_Opacity,COVID,False,0.3787751418547925,0.39044189453125,0.970119106479431
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/images/Lung_Opacity-5952.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/masks/Lung_Opacity-5952.png,Lung_Opacity,Lung_Opacity,True,0.04756283012012533,0.33563232421875,0.141711112691059
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/images/Normal-7129.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/masks/Normal-7129.png,Normal,Normal,True,0.2469598390715066,0.3231201171875,0.7642973183505032
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/images/Normal-7370.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/masks/Normal-7370.png,Normal,Normal,True,0.24605757422059046,0.43792724609375,0.5618686126871295
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Viral Pneumonia/images/Viral Pneumonia-439.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Viral Pneumonia/masks/Viral Pneumonia-439.png,Viral Pneumonia,Viral Pneumonia,True,0.13083083327600278,0.293212890625,0.4461974130711968
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Viral Pneumonia/images/Viral Pneumonia-1265.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Viral Pneumonia/masks/Viral Pneumonia-1265.png,Viral Pneumonia,Viral Pneumonia,True,0.06532737659751665,0.29986572265625,0.2178554321542261
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/images/Lung_Opacity-5259.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/masks/Lung_Opacity-5259.png,Lung_Opacity,Lung_Opacity,True,0.053507351250247706,0.2972412109375,0.18001323262506333
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/COVID/images/COVID-3579.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/COVID/masks/COVID-3579.png,COVID,Normal,False,0.20750176494399772,0.40399169921875,0.513628783327158
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/images/Normal-8330.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/masks/Normal-8330.png,Normal,Normal,True,0.21427815428808183,0.36138916015625,0.5929291133011202
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/images/Lung_Opacity-2743.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/masks/Lung_Opacity-2743.png,Lung_Opacity,Lung_Opacity,True,0.07140074169086981,0.33148193359375,0.21539859176269766
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/COVID/images/COVID-1239.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/COVID/masks/COVID-1239.png,COVID,COVID,True,0.2544771157692819,0.3590087890625,0.7088325509629232
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/COVID/images/COVID-1419.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/COVID/masks/COVID-1419.png,COVID,COVID,True,0.4556841026986438,0.3778076171875,1.2061273568036477
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Viral Pneumonia/images/Viral Pneumonia-278.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Viral Pneumonia/masks/Viral Pneumonia-278.png,Viral Pneumonia,Viral Pneumonia,True,0.14154698229108825,0.29388427734375,0.4816419019433416
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/images/Lung_Opacity-1879.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/masks/Lung_Opacity-1879.png,Lung_Opacity,Lung_Opacity,True,0.07238453348540097,0.33404541015625,0.2166906991823149
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/images/Lung_Opacity-1223.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/masks/Lung_Opacity-1223.png,Lung_Opacity,Lung_Opacity,True,0.006311727083625926,0.29888916015625,0.0211172833445226
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/images/Lung_Opacity-1824.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Lung_Opacity/masks/Lung_Opacity-1824.png,Lung_Opacity,Normal,False,0.4021995467183656,0.366943359375,1.0960807341040755
/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/images/Normal-3565.png,/Users/berfinaktas/Projects/covid_project_folders/jun26_bds_int_covid/data/raw/Normal/masks/Normal-3565.png,Normal,Normal,True,0.11564117300126343,0.35089111328125,0.32956426829930424
